"Names","Group","January_Quantity","January_Value","February_Quantity","February_Value","March_Quantity","March_Value","April_Quantity","April_Value","May_Quantity","May_Value","June_Quantity","June_Value","July_Quantity","July_Value","August_Quantity","August_Value","September_Quantity","September_Value","October_Quantity","October_Value","November_Quantity","November_Value","December_Quantity","December_Value","12_months_Quantity","12_months_Value"
"Korea","Telephones and their parts",0,330239.88,0,254639.66,0,301369.94,0,276513.68,NA,272147.16,NA,334227.79,NA,410553.04,0,291044.55,0,224008.44,0,302389.31,0,263135.89,NA,295619.88,NA,3555889.27
"Korea","Toys, games and sports requisites; parts and accessories thereof",0,4851.16,0,1549.54,0,3250.27,0,4070.64,NA,2300.42,NA,3321.28,NA,3509.2,0,3806.09,0,2427.25,0,3103.3,0,3588.28,NA,4510.16,NA,40287.65
"Korea","Precious stones, precious metals and their products",0,4498.71,0,3352.85,0,4333.88,0,5601.8,NA,4429.06,NA,3995.49,NA,4308.05,0,4331.7,0,2853.44,0,3846.54,0,5821.44,NA,4767.45,NA,52140.48
"Australia",NA,0,521885.64,0,358955.39,0,473784.17,0,596069.05,NA,622426.45,NA,571233.69,NA,614040.61,0,639578.71,0,627946.42,0,481517.56,0,463497.01,NA,505401.59,NA,6476336.34
"Australia","Bags, pockets, wallets, suitcases, hats and umbrellas",0,6475.34,0,2801.23,0,4570.64,0,4131.36,NA,4447.12,NA,5418.85,NA,6029.59,0,8481.99,0,5681.58,0,6341.11,0,7075.41,NA,7303.49,NA,68757.76
"Australia","Articles of rubber",0,1181.12,0,839.66,0,1615.39,0,2419.36,NA,1580.48,NA,1761.23,NA,1788,0,2888.69,0,2022.76,0,2422.61,0,1586.8,NA,1975.75,NA,22081.9
"Australia","Iron, Steel",24453,18112.23,6177,5422.61,18847,13125.19,15967,11563.87,21007,15879.14,41394,27055.35,40815,27626.53,16247,10750.76,27779,18469.9,25557,16175.45,29873,17176.57,26802,16208.25,294918,197565.92
"Australia","Articles of iron and steel",0,15768.82,0,8223.05,0,14961.61,0,13935.46,NA,13968.16,NA,16494.29,NA,16588.62,0,18405.38,0,15727.98,0,19057.92,0,14097.72,NA,15929.18,NA,183158.25
"Australia","Articles of plastics",0,8251.49,0,6028.17,0,8370,0,8318.84,NA,7795.31,NA,8502.02,NA,9133.64,0,8845.99,0,7445.61,0,9585.61,0,7155.19,NA,9462.05,NA,98893.96
"Australia","Other furniture products (excluding wooden furniture)",0,2978.01,0,1702.76,0,2301.54,0,2332.59,NA,2058.85,NA,3437.86,NA,5484.66,0,5346.53,0,3953.66,0,4195.79,0,3369.96,NA,3420.94,NA,40583.2
"Australia","Rattan, bamboo and rush products",0,1216.78,0,827.03,0,1147.86,0,988.13,NA,916.12,NA,1333.01,NA,1514.44,0,1306.93,0,1723.17,0,911.36,0,1075.21,NA,1253.67,NA,14213.76
"Australia","Pottery and glasware",0,1442.98,0,1048.31,0,1337.67,0,1344.21,NA,1130.5,NA,1435.98,NA,1581.29,0,1326.64,0,1490.76,0,1927.82,0,1111.36,NA,1519.68,NA,16697.27
"Australia","Means of transport and equipment",0,6534.27,0,5840.45,0,29388.94,0,13294.79,NA,8439.77,NA,9938.26,NA,9110.08,0,8074.8,0,6682.88,0,10291.37,0,5776.87,NA,7212.9,NA,120585.44
"Australia","Auxiliary materials for textile, garment, leather, footwear",0,598.98,0,318.3,0,629.13,0,781.96,NA,380.79,NA,1204.56,NA,969.36,0,1269.42,0,1152.65,0,1475.9,0,593.93,NA,883.02,NA,10258.04
"Australia","Computers, Electronical products & parts",0,35776.79,0,45397.9,0,40321.53,0,62791.76,NA,44173.39,NA,50143.3,NA,65946.7,0,71309.7,0,70320.61,0,62547.15,0,62660.72,NA,59033.48,NA,670423.08
"Australia","Other Machinery, instrument, accessory",0,45461.18,0,32427.64,0,50206.27,0,86331.92,NA,191728.63,NA,149177.72,NA,140706.09,0,138407.48,0,155172.77,0,62874.57,0,42475.5,NA,42675.3,NA,1137645.11
"Australia","Cameras and their parts",0,2577.89,0,1848.79,0,3223.43,0,3426.96,NA,3498.78,NA,2333.96,NA,2619.09,0,3282.14,0,5492.23,0,3288.58,0,2868.47,NA,2296.92,NA,36757.29
"Australia","Other base metals and products",0,8133.28,0,3477.34,0,3959.18,0,4138.69,NA,3121.27,NA,3660.74,NA,4802.91,0,4907.82,0,5623.89,0,7039.63,0,6247.54,NA,6151.92,NA,61264.27
"Australia","Pepper",161,714.01,108,465.42,158,745,219,1018.99,143,735.19,277,1541.17,366,1812.84,206,1405.06,152,918.96,339,1773.47,125,911.1,236,1691.4,2490,13732.67
"Australia","Cashew nut",1767,8985.95,1089,5674.58,1475,7725.25,1415,7361.59,1441,7933.63,1388,7413.54,1628,9488.3,2031,11780.91,1607,9268.15,1626,9502.4,1111,6510.38,1010,5936.14,17588,97580.86
"Australia","Seafood",0,26639.82,0,18517.8,0,28428.19,0,26445.33,NA,26082.81,NA,27157.96,NA,31504.58,0,30491.19,0,33338.57,0,30122.28,0,30989.78,NA,33420.47,NA,343138.83
"Australia","Fresh and pocessed vegetables and fruit",0,9024.89,0,6269.54,0,10431.88,0,9646.56,NA,6157.6,NA,7022.13,NA,9399.68,0,11364.25,0,9770.16,0,9444.97,0,11264.93,NA,11400.51,NA,111197.16
"Australia","Textile, sewing products",0,53247.11,0,33174.04,0,44716.13,0,39625.94,NA,41661.19,NA,46203.06,NA,54779.78,0,58336.41,0,46213.77,0,48443.19,0,48085.47,NA,55784.88,NA,570271
"Australia","Paper and paper products",0,7874.43,0,5323.16,0,7631.68,0,7567.84,NA,7399.14,NA,7448.49,NA,6617.84,0,8392.46,0,7321.85,0,7663.51,0,6702.59,NA,7156.69,NA,87099.72
"Australia","Footwear",0,29666.88,0,19602.17,0,26357.32,0,34275.53,NA,35313.56,NA,35002.76,NA,35803.05,0,39229.02,0,34938.06,0,39124.8,0,41059.35,NA,41361.78,NA,411734.33
"Australia","Wood and wooden products",0,15793.19,0,7264.68,0,11564.87,0,11832.31,NA,13093.93,NA,12849.46,NA,13968.54,0,15944.85,0,15374.35,0,16655.58,0,11794.38,NA,14190.12,NA,160326.31
"Australia","Rice",3472,2602.53,1298,1056.68,2582,2101.49,3390,2446.39,2253,1894.88,3417,3108.35,4205,3435.09,5641,4366.86,4309,3378.44,5606,4472.7,4067,3362.26,4426,3541.39,44666,35767.09
"Australia","Electrical wire and cable",0,2746.36,0,1846.48,0,2538.76,0,2267.9,NA,4927.7,NA,5697.53,NA,5013.06,0,4229.86,0,3474,0,3526.24,0,2845.39,NA,4210.76,NA,43324.08
"Australia","Clinkers and cement",30635,1456.43,28317,1448.69,35273,1657.97,40184,1424.7,71643,3907.23,13523,736.35,63338,3535.72,57909,3103.53,29122,1408.11,65211,3552.44,9956,518.75,87461,4476.43,532572,27226.4
"Australia","Plastic materials",574,819.42,506,770.6,1702,2281,921,1493.97,1488,1869,1214,1683.19,1081,1526.98,952,1593.84,881,1429.52,1560,2171.52,587,989.74,532,828.4,11998,17457.24
"Australia","Coffee",1029,3693.42,1036,3876.45,1958,7170.39,3043,11096.82,521,2640.99,412,2287.82,349,1993.68,1403,7680.6,353,2213.37,336,2066.78,2782,14225.28,684,4673.72,13906,63619.36
"Australia","Chemical products",0,3332.06,0,1978.98,0,3507.67,0,4034.36,NA,2297.32,NA,3332.64,NA,3450.92,0,4086.67,0,4332.46,0,4094.25,0,2444.11,NA,3334.95,NA,40226.44
"Australia","Sweets, cookies and cereal preparations",0,3403.42,0,1788.92,0,3223.15,0,2995.5,NA,2657.44,NA,3358.55,NA,4907.71,0,4669.13,0,4803.69,0,4570.38,0,4542.68,NA,4605.15,NA,45525.76
"Australia","Telephones and their parts",0,108266.48,0,67857,0,79059.92,0,46623.44,NA,60964.52,NA,33434.42,NA,65775.03,0,53638,0,49127.04,0,27066.48,0,40894.57,NA,10712.6,NA,643419.54
"Australia","Toys, games and sports requisites; parts and accessories thereof",0,6735.24,0,6079.17,0,5606.81,0,8011.6,NA,5114.61,NA,5898.09,NA,7694.21,0,9313.45,0,6635.49,0,10480.71,0,5553.48,NA,6183.12,NA,83306.03
"Australia","Precious stones, precious metals and their products",0,978.83,0,856.81,0,1392.33,0,1637.45,NA,853.68,NA,1564.66,NA,1421.17,0,1982.6,0,1668.42,0,3019.8,0,2210.85,NA,1863.25,NA,19449.88
"China, PR",NA,0,4555004.11,0,3404870,0,5148137.23,0,4524844.17,NA,4899151.69,NA,5145110.09,NA,4728195.91,0,5886398.44,0,6219425.38,0,5525310.3,0,5006333.48,NA,6168768.63,NA,61211549.45
"China, PR","Fibres, not spun",72907,184554.72,56205,144534.81,71813,185816.37,68169,171416.41,74747,191641.25,68537,173671.04,74207,176270.29,76786,180395.11,70935,163861.89,86385,198600.26,79063,181337.42,83096,188597.28,882850,2140696.89
"China, PR","Petroleum oil, refined",27798,26663.68,14432,13583.42,13217,12627.44,19974,17012.07,20936,19845.71,21174,19833.98,9804,8845.15,2756,2424.85,8621,7867.01,27290,23677.72,12491,10236.16,26692,22548.11,205185,185165.35
"China, PR","Pieces of cloth and other technical cloths",0,1492.93,0,2248.72,0,3898.21,0,1957.88,NA,2595.47,NA,1468.08,NA,1067.79,0,1360.14,0,1513.14,0,1395.24,0,1826.42,NA,1290.22,NA,22114.29
"China, PR","Bags, pockets, wallets, suitcases, hats and umbrellas",0,10852.51,0,5504.18,0,10804.47,0,15789.65,NA,14846.79,NA,13284.37,NA,17531.62,0,10788.15,0,10224.39,0,14695.05,0,15946.87,NA,14474.57,NA,154742.67
"China, PR","Animal fodder and materials",0,27309.54,0,21272.49,0,31270.26,0,43222.15,NA,41574.22,NA,36588.33,NA,38216.77,0,31909.73,0,28589.09,0,36664.74,0,39955.66,NA,46592.8,NA,423165.83
"China, PR","Glass and glassware",0,564.72,0,401.69,0,2201.81,0,1200.78,NA,780.57,NA,1552.9,NA,2335.14,0,3909.92,0,801.87,0,1310.81,0,2842.4,NA,3049.21,NA,20951.86
"China, PR","Coal",0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"China, PR","Articles of rubber",0,4781.87,0,3281.91,0,8517.64,0,6591.18,NA,5272.38,NA,5793.9,NA,4676.62,0,4810.58,0,5991.49,0,7820.23,0,6726.01,NA,6164.19,NA,70428.06
"China, PR","Iron, Steel",206,275.26,501,781.06,382,944.73,675,794.47,704,1280.17,377,518.61,722,1117.31,745,1024.98,385,703.05,567,833.33,519,1025.58,747,1246.19,6530,10544.8
"China, PR","Casava and casava products",401945,183989.84,197985,85722.93,290624,130407.3,163196,69908.05,83038,38552.59,124118,60409.34,208263,99714.9,184012,81996.67,112157,51771.23,165607,70541.51,221240,85585.17,284246,102051.82,2436431,1060651.42
"China, PR","Articles of iron and steel",0,4861.25,0,3813.19,0,6606.4,0,7425.75,NA,13273.79,NA,6161.78,NA,7448.57,0,7708.31,0,5982.76,0,7231.07,0,7320.42,NA,6770.9,NA,84604.25
"China, PR","Articles of plastics",0,16213.25,0,10290.42,0,21806.99,0,17381.41,NA,19769.96,NA,19405.22,NA,16753.35,0,19054.42,0,15879.92,0,19785.65,0,21563.24,NA,21249.91,NA,219153.79
"China, PR","Other furniture products (excluding wooden furniture)",0,571.18,0,362.45,0,640.54,0,827.82,NA,666.22,NA,1020.37,NA,884.27,0,899.64,0,875.87,0,1113.11,0,907.66,NA,1092.34,NA,9861.52
"China, PR","Rattan, bamboo and rush products",0,938.01,0,502.13,0,590.08,0,507.16,NA,716.77,NA,566.67,NA,731.38,0,797.81,0,644.48,0,746.54,0,756.93,NA,1231.08,NA,8729.09
"China, PR","Pottery and glasware",0,1126.07,0,801.14,0,1199.08,0,1324.24,NA,1024.16,NA,1326.52,NA,1579.7,0,1519.66,0,1148.44,0,1576.11,0,1118.53,NA,1023.93,NA,14767.62
"China, PR","Ores and other minerals",42841,13067.91,8802,912.69,11268,13330.83,35812,3296.07,26350,17297.08,9885,2150.47,19451,12239.33,18441,1279.97,8428,11127.33,33094,3843.88,16588,2072.37,27113,13285.11,258073,93903.09
"China, PR","Means of transport and equipment",0,38787.73,0,37255.94,0,43908.23,0,33145.04,NA,31586.01,NA,30629.25,NA,29243.66,0,34508.4,0,25343.44,0,37123.33,0,32747.35,NA,27067.03,NA,401345.45
"China, PR","Auxiliary materials for textile, garment, leather, footwear",0,16946.65,0,11128.91,0,18358,0,20283.23,NA,22768.56,NA,18885.82,NA,17486.43,0,16805.39,0,16549.54,0,19297.04,0,18122.98,NA,20796.41,NA,217429.02
"China, PR","Computers, Electronical products & parts",0,852939.2,0,791048.68,0,1461894.87,0,901751.15,NA,779746.37,NA,1221336.46,NA,840014.09,0,1005152.54,0,1250416.59,0,897148.78,0,1101945.87,NA,1540588.43,NA,12643983.09
"China, PR","Other Machinery, instrument, accessory",0,271188.02,0,168733.65,0,288640.81,0,280348.49,NA,322251.14,NA,250774.62,NA,276268.46,0,331893.18,0,267209.98,0,302747.03,0,300910.82,NA,304122.61,NA,3365088.86
"China, PR","Cameras and their parts",0,543887.19,0,387840.98,0,484439.6,0,470699.68,NA,355516.5,NA,183021.87,NA,318681.35,0,402587.39,0,389037.33,0,394241.25,0,320723.29,NA,321261.87,NA,4571938.35
"China, PR","Other base metals and products",0,31129.03,0,15012,0,44796.45,0,47788.33,NA,41035.82,NA,32295.49,NA,27959.36,0,25961.29,0,19175.87,0,32149.23,0,41908.73,NA,36918.67,NA,396130.32
"China, PR","Chemicals",0,92900.53,0,45902.28,0,63367.88,0,54220.31,NA,66667.12,NA,41133.78,NA,50951.77,0,56873.86,0,39133,0,82263.4,0,69664.71,NA,85466.62,NA,748545.31
"China, PR","Cashew nut",13789,78336.59,1986,11552.11,7762,41346.23,14205,73266.01,16296,89238.08,11773,68860.34,8774,51518.39,8232,50041.02,8508,53495.56,11829,74755.29,14243,95255.04,8939,58667.7,126336,746332.42
"China, PR","Seafood",0,100872.23,0,80861.07,0,89956.67,0,124922.49,NA,138149.6,NA,144505.28,NA,156455.49,0,178743.51,0,195411.29,0,197411.25,0,166666.36,NA,155557.32,NA,1729512.61
"China, PR","Fresh and pocessed vegetables and fruit",0,306031.44,0,195342.5,0,258063.54,0,395388.4,NA,553106.99,NA,451611.17,NA,330718.36,0,590409.16,0,708245.49,0,309299.68,0,235626.16,NA,298204.58,NA,4632047.5
"China, PR","Textile, sewing products",0,112794.93,0,69493.28,0,82331.42,0,75514.21,NA,96138.2,NA,112174.49,NA,156885.35,0,160243.45,0,112600.62,0,109440.97,0,121638.89,NA,117485.65,NA,1326741.52
"China, PR","Paper and paper products",0,37013.95,0,32862.62,0,41783.08,0,32893.89,NA,22685.01,NA,23043.66,NA,23389.29,0,22548.07,0,19049.53,0,27375.17,0,26863.94,NA,32968.55,NA,342476.8
"China, PR","Footwear",0,181087.98,0,137239.92,0,131042.56,0,113685.13,NA,206482.03,NA,169773.55,NA,157302.03,0,219977.27,0,118323.88,0,131186.14,0,187957.87,NA,157220.86,NA,1911279.26
"China, PR","Wood and wooden products",0,170442.01,0,135824.63,0,175912.36,0,191714.21,NA,216364.9,NA,163439.74,NA,149324.29,0,191043,0,144607.14,0,185856.94,0,156084.17,NA,136932.17,NA,2017545.62
"China, PR","Rice",6808,3861.56,12646,7425.03,62194,36899.43,87213,51251.65,34552,19705.01,11179,6554.45,8821,5139.41,10859,6379.92,6894,4014.72,8809,5309.18,8784,5401.05,26445,15894.97,285204,167836.43
"China, PR","Crude oil",0,0,0,0,12552.42,9363.09,0,0,0,0,12951.57,9157.17,0,0,0,0,0,0,0,0,0,0,NA,0,25504,18520.26
"China, PR","Electrical wire and cable",0,80563.57,0,44879.63,0,73062.14,0,69145.72,NA,72256.12,NA,64032.05,NA,68224.51,0,87226.06,0,71671.06,0,85215.08,0,75096.69,NA,66163.28,NA,857535.96
"China, PR","Clinkers and cement",22300,786.07,0,0,22300,786.07,0,0.12,NA,0,NA,0,NA,0,0,0,0,0.01,0,0,0,0,NA,0,44600,1572.29
"China, PR","Tea",701,1029.86,253,317.71,958,1275,1196,1763.95,1586,2391.41,1609,2528.37,1523,2007.17,1196,1843.94,1449,1781.83,968,1419.4,822,1058.53,1190,1391.54,13451,18808.76
"China, PR","Plastic materials",43591,36602.31,27526,25997.74,42851,34094.32,42749,34254.32,39158,30552.67,33015,27848.78,37921,29279.34,34260,27106.81,71283,62406.61,70662,60212.84,31190,24358.74,32299,26445.48,506505,419160.01
"China, PR","Rubber",167814,232970.18,58699,84121.87,61339,90737.16,42253,63812.39,50516,76014.09,108700,170149.62,127664,206730.28,134569,215632.11,135774,233894.92,174253,332443.94,193524,368717.54,193617,367745.92,1448722,2442970.07
"China, PR","Coffee",6452,18960.37,3006,10351.93,4951,20263.15,3647,17021.37,4125,18108.11,4232,18945.2,6022,26528.95,4446,23574.16,4269,20487.37,3130,11955.42,2461,14281.09,6159,30972.13,52900,231449.29
"China, PR","Chemical products",0,42392.05,0,29536.03,0,51265.08,0,41392.47,NA,47246.82,NA,38036.66,NA,46145.79,0,58541.6,0,47019.81,0,47104.17,0,44736.67,NA,40648.06,NA,534065.26
"China, PR","Sweets, cookies and cereal preparations",0,7575.91,0,3665.7,0,5957.11,0,5848.45,NA,5527.25,NA,5613.73,NA,5255.08,0,6558.71,0,5914.09,0,6712.62,0,6525.29,NA,6235.2,NA,71389.18
"China, PR","Telephones and their parts",0,734655.65,0,730134.6,0,1055007.83,0,952843.95,NA,1212914.68,NA,1429597.85,NA,1282533.21,0,1578939.73,0,1886071.56,0,1680749.32,0,1115161.54,NA,1780524.13,NA,15439134.1
"China, PR","Toys, games and sports requisites; parts and accessories thereof",0,8125.94,0,7975.3,0,9591.12,0,11518.5,NA,10921.61,NA,9897.92,NA,11243.26,0,11509.04,0,9249.65,0,15775.05,0,13517.47,NA,13573.79,NA,132898.69
"India",NA,0,829216.64,0,609703.13,0,662396.73,0,689988.83,NA,775562.33,NA,808839.61,NA,997081.72,0,885249.28,0,792827.37,0,715109.44,0,612625.19,NA,685908.92,NA,9064509.25
"India","Fibres, not spun",1907,4840.92,1551,3562.03,2092,4752.41,2036,6105.7,1636,4512.23,1839,4477.06,3080,7211.74,2270,5755.26,1847,4887.7,3167,6894,2679,6293.45,3252,6652.91,27356,65945.46
"India","Animal fodder and materials",0,1645.72,0,1211.38,0,1316.99,0,1984.66,NA,2709.14,NA,1440.73,NA,1574.42,0,1151.98,0,1663.7,0,2267.61,0,1804.88,NA,1562.4,NA,20333.66
"India","Coal",0,0,0,0,0,0,72,22.8,NA,0,63,33.37,NA,0,0,0,0,0,21,11.06,0,0,NA,0,156,67.25
"India","Articles of rubber",0,2575.29,0,1260.62,0,1352.46,0,1383.21,NA,1342.35,NA,1388.86,NA,1470.87,0,1543.25,0,1458.72,0,1573.06,0,1458.74,NA,2105.01,NA,18912.5
"India","Iron, Steel",15892,28099.31,17035,25087.68,13677,24913.65,18054,29330.95,42883,46509.87,20355,33412.88,170082,124221.92,164753,117355.55,215977,135655.43,22318,47801.64,20637,29016.71,47153,56489.1,768816,697894.75
"India","Articles of iron and steel",0,9889.27,0,8364.24,0,5271.32,0,7575.58,NA,7556.21,NA,6931.16,NA,10328.43,0,14637,0,12651.11,0,12904.25,0,11113.39,NA,10034.35,NA,117256.36
"India","Articles of plastics",0,9000.25,0,6489.44,0,9519.2,0,13420.74,NA,14364.19,NA,15215.22,NA,19653.25,0,19624.96,0,24608.1,0,17639.9,0,14949.2,NA,19169.76,NA,183654.26
"India","Rattan, bamboo and rush products",0,3005.53,0,2661.59,0,3935.18,0,3134.4,NA,3479.21,NA,3715.21,NA,2029.05,0,3528.24,0,2470.84,0,3280.45,0,3069.98,NA,4438.06,NA,38747.8
"India","Pottery and glasware",0,760.68,0,451.5,0,411.57,0,799.56,NA,443.93,NA,849.48,NA,761.25,0,1003.69,0,388.23,0,524.53,0,582.66,NA,686.32,NA,7663.45
"India","Means of transport and equipment",0,20067.68,0,15605.5,0,21563.31,0,15613.8,NA,16108.64,NA,17259.84,NA,18188.48,0,17914.88,0,14311.42,0,17120.78,0,13798.8,NA,15464.2,NA,203017.39
"India","Auxiliary materials for textile, garment, leather, footwear",0,17846.39,0,6932.16,0,9353.62,0,15521.85,NA,15417.43,NA,13000.76,NA,16029.61,0,15556.87,0,13664.42,0,16494.81,0,13740.21,NA,14358.66,NA,167916.84
"India","Computers, Electronical products & parts",0,186536.5,0,143427.44,0,121458.16,0,126858.07,NA,138688.81,NA,100617.36,NA,126000.85,0,133850.75,0,108246.33,0,116337.54,0,83850.44,NA,116670.49,NA,1502542.8
"India","Other Machinery, instrument, accessory",0,99364,0,53838.83,0,60501.53,0,53734.23,NA,61538.72,NA,80471.97,NA,98024.85,0,87597.78,0,87372.83,0,111257.27,0,82220.9,NA,72943.49,NA,948866.46
"India","Other base metals and products",0,76592.37,0,47675.9,0,61072.49,0,41269.41,NA,64729.86,NA,56134.67,NA,86669.52,0,84268.64,0,69298.75,0,47987.73,0,47076.93,NA,59969.44,NA,742745.74
"India","Chemicals",0,17539.57,0,22848.32,0,19054.84,0,31435.66,NA,26141.62,NA,45283.11,NA,38768.35,0,24678.98,0,26820.14,0,13300.81,0,31301.06,NA,30833.19,NA,328005.7
"India","Pepper",1384,5587.72,830,3205.52,1583,6426.93,1816,7378.91,1257,5633,1230,6430.28,570,3930.78,396,2673.05,270,1943.81,125,818.99,415,2875.57,708,4808.33,10584,51712.95
"India","Cashew nut",223,1391.2,50,270.24,276,1636.46,385,2223.12,356,2138.02,526,3376.12,543,3310.42,600,3270.73,1101,4350.78,599,3347.22,-137,1336.62,658,2539.69,5180,29190.66
"India","Seafood",0,1352.67,0,757.05,0,1102.87,0,592.02,NA,884.23,NA,1449.25,NA,1915.81,0,1903.15,0,1543.61,0,1767.07,0,1951.58,NA,2090.03,NA,17309.4
"India","Textile, sewing products",0,14046.25,0,7097.89,0,14393.26,0,16209.09,NA,15884.56,NA,14061.56,NA,17546.31,0,15842.91,0,14052.64,0,16157.01,0,17063.79,NA,17005.94,NA,179361.26
"India","Footwear",0,4323.31,0,3048.73,0,3272.68,0,8785.79,NA,8938.77,NA,64534.67,NA,21501.66,0,109.81,NA,38.03,0,1217.67,0,10964.53,NA,4185.61,NA,130921.31
"India","Wood and wooden products",0,17933.51,0,3741.82,0,9528.14,0,17220.3,NA,12436.5,NA,12756.92,NA,10859.01,0,15410.63,0,15290.95,0,25852.88,0,33368.18,NA,38167.99,NA,212566.87
"India","Tea",83,130.91,23,35.91,428,586.15,289,446.8,69,105.17,247,305.69,71,119.62,178,234,511,654.63,361,473.46,190,284.61,614,777.63,3064,4154.63
"India","Plastic materials",19134,20154.18,9994,12059.86,8592,11656.11,5884,8584.24,13530,17000.16,14035,16409.78,10054,13583.15,6236,8301.03,4382,6216.46,6271,7909.53,5944,8163.65,9466,11018.8,113522,141057
"India","Rubber",11836,17611.87,6044,9523.05,11068,18014.43,9011,15167.18,9472,15831.48,10721,18255.92,16125,28487.65,22162,39491.16,10990,20314.96,6355,12378.77,3465,6492.79,5250,10329.85,122499,211899.16
"India","Coffee",1793,5003.46,1928,5544.91,2326,7274.4,2615,7961.95,859,3291.66,754,2506.95,1224,3621.55,834,2390.06,205,543.66,128,292.26,84,404.61,NA,0,12750,38835.51
"India","Chemical products",0,12289.92,0,8135.57,0,12631.91,0,11981.47,NA,11783.66,NA,11734.59,NA,9125.85,0,11045.32,0,11520.22,0,14971.42,0,14680.28,NA,13593.37,NA,143493.62
"India","Sweets, cookies and cereal preparations",0,272.81,0,223.38,0,163.04,0,356.7,NA,275.71,NA,152.92,NA,296.39,0,175.97,0,182.9,0,269.38,0,114.01,NA,308.99,NA,2792.26
"India","Telephones and their parts",0,146053.33,0,133046.62,0,135813.85,0,148084.26,NA,176194.18,NA,185199.77,NA,228320.02,0,149514.54,0,115113.9,0,118732.99,0,73350.19,NA,75918.61,NA,1685342.32
"Ukraine",NA,0,3234.03,0,2310.63,0,4014,0,5789.92,NA,4663.93,NA,10205.28,NA,4294.02,0,4604.12,0,6597.66,0,10803.95,0,6482.81,NA,4811.54,NA,67811.95
"Ukraine","Articles of plastics",0,0,0,0,0,52.91,0,22.29,NA,0,NA,0,NA,0,0,325.51,0,170.08,0,72.6,0,475.16,NA,0,NA,1118.58
"Ukraine","Electronic goods, computers and their parts",0,42.9,0,53.4,0,212.28,0,255.7,NA,27.41,NA,0,NA,46.23,0,23.25,0,81.09,0,99.88,0,82.57,NA,88.31,NA,1013.06
"Ukraine","Other Machinery, instrument, accessory",0,0,0,0,0,0,0,37.52,NA,38.64,NA,0,NA,342.33,0,140.79,0,145.91,0,68.06,0,225.51,NA,67.63,NA,1066.4
"Ukraine","Pepper",22,91.9,0,0,0,0,0,0,45,242.75,48,283.49,NA,0,28,182.01,0,0,96,652.1,64,402.93,NA,0,303,1855.19
"Ukraine","Cashew nut",0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,44,306.6,43,305.13,45,309.56,17,133.61,17,135.08,166,1190
"Ukraine","Seafood",0,459.19,0,508.5,0,438,0,1021.8,NA,798.73,NA,204.73,NA,362.39,0,417.63,0,930.34,0,1031.17,0,576.49,NA,438.47,NA,7187.47
"Ukraine","Fresh and pocessed vegetables and fruit",0,0,0,0,0,31.5,0,0,NA,0,NA,0,NA,0,0,0,0,36.75,0,214.6,0,47.44,NA,113.54,NA,443.86
"Ukraine","Textile, sewing products",0,264.04,0,459.31,0,652.14,0,1120.53,NA,670.27,NA,884.98,NA,578.53,0,539.24,0,729.83,0,1509.06,0,791.72,NA,677.63,NA,8877.34
"Ukraine","Footwear",0,1237.45,0,507.88,0,1058.79,0,1928.72,NA,1240.42,NA,1678.78,NA,1476.47,0,1060.06,0,2835.41,0,3571.28,0,2315.02,NA,2179.26,NA,21089.58
"Ukraine","Rice",22,22.52,100,86.03,49,40.66,99,73.59,93,82.04,10056,6335.45,260,175.44,0,0,75,60.87,80,56.04,122,94.96,NA,0,10956,7027.64
"Ukraine","Tea",122,188.38,20,37.07,24,26.99,0,0,48,57.81,21,33.22,NA,0,61,86.76,52,72.53,70,124.35,109,160.37,43,51.47,570,839
"Ukraine","Phones all of kinds and their parts",0,43.46,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,43.46
