"Names","Group","January_Quantity","January_Value","February_Quantity","February_Value","March_Quantity","March_Value","April_Quantity","April_Value","May_Quantity","May_Value","June_Quantity","June_Value","July_Quantity","July_Value","August_Quantity","August_Value","September_Quantity","September_Value","October_Quantity","October_Value","November_Quantity","November_Value","December_Quantity","December_Value","12_months_Quantity","12_months_Value"
"Korea","Paper",20652,18072.76,27208,21211.44,30093,23201.11,22376,18021.38,31658,21817.83,21808,19497.53,23783,21017.44,24584,20247.42,27811,21725.3,26212,20692.42,29638,21748.29,23123,19835.35,308946,247088.32
"Korea","Wood and wooden products",0,851.26,0,1319.25,0,2977.01,0,2686.23,0,2625.71,0,2342.03,0,485.74,0,1302.31,0,1588.65,0,1393.93,0,762.21,0,888.48,0,19222.86
"Korea","Pharmaceutical products",0,11290.84,0,6313.71,0,17611.45,0,11910.46,0,11753.68,0,14554.92,0,14662.58,0,12628.41,0,19283.58,0,13356.3,0,16024.43,0,15754.2,0,165144.62
"Korea","Vegetable oil and fat",0,388.99,0,455.54,0,335.6,0,331.17,0,621.37,0,620.19,0,585.89,0,567.48,0,708.04,0,755.79,0,693.33,0,816.26,0,6879.69
"Korea","Electrical wire and cable",0,26243.02,0,37933.68,0,33460.66,0,30512.93,0,29890.49,0,27809.67,0,27167.53,0,26049.68,0,30870.74,0,27205.66,0,31287.18,0,27939.2,0,356370.49
"Korea","Other preparations for foodstuff",0,3896.17,0,4645.75,0,6005.5,0,5480.51,0,6253.17,0,6201.98,0,5513.23,0,5386.87,0,6143.81,0,5840.53,0,6239.68,0,6903.1,0,68510.36
"Korea","Plastic materials",90026,133518.11,100729,149790.68,121943,189496.35,88367,142661.47,98291,158052.04,107177,156362.04,109202,154746.83,137400,182226.34,138537,191101.77,129557,179807.57,118337,166923.64,112813,158325.3,1352379,1963012.19
"Korea","Aromatic substance, cosmetic and cleaning preparations",0,7524.15,0,13084.2,0,14726.8,0,12327.23,0,12873.69,0,11596.31,0,12063.63,0,13341.16,0,11789.32,0,12413.4,0,15275.29,0,14435.83,0,151451.06
"Korea","Rubber",7209,14799.26,7834,14994.59,13320,23897.39,11296,18963.77,12011,21192.4,14237,22911.59,13118,20388.01,14923,22083.06,16138,24663.19,10985,17951.18,14137,22171.61,13519,22720.05,148727,246736.16
"Korea","Cotton",258,461.14,48,207.24,228,468.96,249,528.92,385,788.07,476,820.29,164,431.88,364,569.96,283,520.99,209,408.43,150,256.16,178,382.44,2992,5844.51
"Korea","Sweets, cookies and cereal preparations",0,2527.03,0,3407.22,0,3779.29,0,4248.11,0,4039.34,0,3414.67,0,3667.07,0,4567.36,0,5485.13,0,4719.03,0,5041.8,0,5310.65,0,50206.77
"Korea","Telephones and their parts",0,43115.23,0,42097.65,0,44026.45,0,42572.48,0,44746.83,0,59712.37,0,49224.81,0,43055.39,0,54817.58,0,32285.57,0,34215.17,0,33997.78,0,523867.36
"Korea","Precious stones, precious metals and their products",0,3793.12,0,9658.68,0,7672.75,0,7235.51,0,8679.12,0,7264.3,0,10259.36,0,10164.41,0,6819.35,0,7957.05,0,6841.77,0,5995,0,92340.48
"Korea","Motor vehicles, assembled",0,0,1,27.53,23,2583.17,35,2360.51,4,126.77,8,301.96,23,1574.78,17,1635.07,21,2481.87,6,194.85,45,3411.98,30,1679.41,213,16377.96
"Japan",NA,0,1675656.07,0,1867440.39,0,1739002.94,0,1676883.85,0,1391126.42,0,1846974.59,0,1666273.91,0,2047221.83,0,1803122.45,0,2029599.79,0,2012265.46,0,1882876.35,0,21638444.1
"Japan","Fibres, not spun",435,3765.62,596,5518.22,522,3876.81,394,2726.66,400,2962.57,471,3805.4,576,4699.53,460,4503.59,576,4575.68,511,4565.45,531,4474.38,673,5261.56,6145,50735.51
"Japan","Petroleum oil, refined",29539,27852.39,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,1,0.28,0,0,0,0.13,0,0.27,29540,27853.1
"Japan","Textile fibrics",0,42903.58,0,60947.38,0,62496.2,0,54072.8,0,56148.57,0,60172.34,0,61024.64,0,52654.28,0,46927.44,0,60267.36,0,56693.09,0,55836.56,0,670144.29
"Japan","Insecticides and materials",0,1578.77,0,3713.12,0,2165.98,0,2145.57,0,1537.08,0,1824.24,0,4610.91,0,3460.46,0,1671.33,0,3873.42,0,2427.81,0,3819.21,0,32827.96
"Japan","Animal fodder and materials",0,284.35,0,109.14,0,223.17,0,150.46,0,66.31,0,100.32,0,432.71,0,77.98,0,343.06,0,143.43,0,348.24,0,138.16,0,2417.37
"Japan","Glass and glassware",0,10304.95,0,11050.36,0,10835.98,0,13719.4,0,10746.87,0,15012,0,15703.38,0,19686.8,0,17627.11,0,20078.75,0,15327.6,0,17774.7,0,177867.95
"Japan","Coal",0,0,33014,13476.3,46367,18297.61,16468,6992.14,0,0,0,0,10676,2536.67,32106,9263.58,0,0,21199,7318.2,30,33.4,6384,1993.82,166244,59911.74
"Japan","Iron, Steel",105724,76665.06,158923,120779.6,173551,133007.83,171428,139909.46,127753,105359.49,165504,133201.63,201120,149798.21,169467,122871.85,188681,134427.64,161426,119784.95,164071,112807.8,127018,92538.53,1914666,1441152.08
"Japan","Articles of iron and steel",0,30702.55,0,44130.13,0,35801.64,0,34024.79,0,32610.76,0,37420.97,0,35315.19,0,34289.02,0,29771.53,0,34906.52,0,32438.7,0,34316.87,0,415728.72
"Japan","Other base metal products",0,7611.55,0,10131.84,0,10591.87,0,10030.95,0,10267.84,0,9999.37,0,9913.34,0,9491.42,0,9028.67,0,10095.43,0,9508.17,0,9781.08,0,116451.6
"Japan","Paper products",0,2756.13,0,3957.84,0,4127.57,0,4722.78,0,4251.42,0,3818.67,0,2924.61,0,3580.84,0,3102.89,0,4546.44,0,3658.7,0,4003.94,0,45451.88
"Japan","Articles of plastics",0,50287.51,0,63948.94,0,62787.37,0,63278.2,0,62592.57,0,67816.04,0,65729.33,0,69985,0,68812.21,0,76318.09,0,70562.35,0,67196.77,0,789314.44
"Japan","Articles of rubber",0,9932.35,0,10751.8,0,10994.6,0,11479.27,0,10928.15,0,10654.6,0,12165.25,0,11107.23,0,10606.99,0,11217.54,0,11631.63,0,10086.87,0,131556.34
"Japan","Other petroleum products",0,1469.99,0,2318.41,0,2654.2,0,2855.28,0,2450.5,0,1857.64,0,2135.51,0,2139.2,0,2198.21,0,2412.77,0,2778.86,0,2665.52,0,27936.15
"Japan","Chemical products",0,33669.95,0,46546.26,0,47843.57,0,41721.26,0,42486.9,0,47575.87,0,46220.88,0,49889.08,0,51017.21,0,55641.8,0,58923.13,0,53947.19,0,575483.14
"Japan","Dairy products",0,3504.75,0,3488.43,0,3561.09,0,6214.23,0,4529.57,0,3668.86,0,5336.27,0,5898.7,0,3608.29,0,4299.27,0,4179.94,0,4724.13,0,53013.57
"Japan","Ores and other minerals",673,521.48,933,551.84,1087,1285.68,1195,1120.51,551,607.99,1073,766.43,987,969.88,707,310.81,751,310.55,802,540.16,1187,1334.87,1097,810.17,11043,9130.41
"Japan","Waste iron and steel",90134,35926.73,148500,63702.07,144737,65808.34,198720,90452.79,84710,36322.39,97249,39427.67,85755,34012.07,134077,53586.59,102479,40594.75,137415,54497.02,212421,82743.7,211617,81931.11,1647814,679005.3
"Japan","Other means of transort and equipments",0,54487.74,0,2763.4,0,5931.12,0,3189.3,0,4072.02,0,12551.99,0,5428.87,0,2679.92,0,2402.13,0,3565.37,0,6981.21,0,3231.77,0,107284.89
"Japan","Fertilizers",10326,874.27,45115,5768.47,21954,1593.34,26565,2803.37,19659,1583.34,36666,3428.31,27375,1974.99,37624,3317.7,31341,2628.64,31525,2891.52,33964,3309.11,41985,4455.48,364099,34628.59
"Japan","Auxiliary materials for tobaco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.54,0,104.54,0,0,0,0,0,0,0,209.08
"Japan","Auxiliary materials for textile, garment, leather, footwear",0,13820.06,0,21099.69,0,21733.36,0,26786.83,0,22285.42,0,21428.55,0,19838.51,0,20431.95,0,22549.83,0,27838.81,0,22575.22,0,19163.21,0,259551.49
"Japan","Computers, electronical products and parts",0,708592.58,0,615490.65,0,424644.88,0,443135.23,0,346750.3,0,621927.39,0,494651.98,0,867483.84,0,627218.91,0,772420.12,0,731563.14,0,687253.09,0,7341132.17
"Japan","Other Machinery, instrument, accessory",0,264281.28,0,385212.29,0,371173.47,0,305474.19,0,291044.36,0,352012.95,0,343437.99,0,324767.2,0,341104.77,0,335129.12,0,381880.62,0,320396.36,0,4015914.66
"Japan","Cameras and their parts",0,11183.65,0,10373.11,0,16742.19,0,11083.4,0,7925.55,0,12059.88,0,16927.12,0,26715.94,0,23815.94,0,22820.92,0,26684.39,0,19979.22,0,206311.35
"Japan","Parts and accessories for motor",0,37936.02,0,51503.1,0,51479.65,0,57117.76,0,36166,0,82503.57,0,31121.37,0,44558.39,0,35276.26,0,52313.45,0,52234.33,0,48684.83,0,580894.8
"Japan","Other base metals",4281,32558.16,4121,33654.25,6050,44555.62,6379,51280.83,5287,38438.89,5549,37339.82,5754,36914.58,5461,38519.05,5381,38925.64,4298,31917.11,4555,33717.92,4593,34893.25,61709,452715.16
"Japan","Chemicals",0,45108.19,0,49353.91,0,57589.5,0,53089.29,0,42337.66,0,33112.07,0,37554.49,0,39726.23,0,50983.88,0,42079.69,0,36068.39,0,51981.78,0,538985.13
"Japan","Fishery products",0,9761.21,0,14343.55,0,14521.64,0,11377.56,0,11298.42,0,19848.45,0,17596.49,0,15296.61,0,11840.48,0,12876.73,0,15249.43,0,16962.96,0,170973.59
"Japan","Domestic electrical appliances and parts",0,1491.72,0,1441.52,0,1804.96,0,1517.9,0,1512.04,0,1619.4,0,1986.74,0,2156.54,0,1613.09,0,2558.12,0,2246.86,0,1950.45,0,21899.38
"Japan","Paper",8568,8946.94,16818,15821.98,25005,21640.56,20552,18573.97,18414,16765.93,23965,21682,13648,12838.9,15162,14092.7,16163,15339.33,21182,18089.26,18953,17415.47,16301,15105.58,214731,196312.68
"Japan","Wood and wooden products",0,216.69,0,328.29,0,528.78,0,561.45,0,901.09,0,614.75,0,613.43,0,409.14,0,357.01,0,398.21,0,287.69,0,493.94,0,5710.52
"Japan","Pharmaceutical products",0,3035.72,0,3288.76,0,4973.92,0,3689.67,0,5895.83,0,6482.88,0,6736.95,0,4779.74,0,11882.05,0,4520.34,0,10343.51,0,4367.08,0,69996.5
"Japan","Electrical wire and cable",0,9246.22,0,13110.25,0,11006.75,0,11178.47,0,11266.1,0,11465.24,0,11820.63,0,10523.79,0,11176.41,0,14468.86,0,13385.62,0,11212.78,0,139861.17
"Japan","Other preparations for foodstuff",0,2619.02,0,3450.87,0,4786.17,0,3722.34,0,3945.87,0,3880.39,0,3569.05,0,3348.29,0,4262.78,0,3915.44,0,3888.65,0,5076.55,0,46465.48
"Japan","Plastic materials",10534,29156.84,18716,43816.16,24186,51303.06,18734,41605.08,16900,40199.71,16673,38396.69,15818,35410.76,16511,37202.43,19063,42508.59,19904,42132.16,20612,44333.94,17104,41026.95,214755,487092.42
"Japan","Aromatic substance, cosmetic and cleaning preparations",0,2273.98,0,5415.67,0,5606.61,0,3435.57,0,5002.88,0,4447.54,0,3415.63,0,5072.4,0,3917.35,0,3010.95,0,3785.36,0,4879.55,0,50263.54
"Japan","Rubber",3406,10836.88,4768,13205.85,5979,15958.96,4198,12869.39,3980,11854.78,3031,10834.44,4375,11866.05,5685,13910.32,4646,12690.21,4290,11932.74,4267,11778.36,4655,13590.82,53280,151328.86
"Japan","Telephones and their parts",0,60.87,0,161.2,0,207.99,0,98.52,0,102.06,0,101.26,0,181.33,0,114.51,0,195.56,0,246.96,0,146.64,0,172.95,0,1789.9
"Japan","Precious stones, precious metals and their products",0,2640.74,0,5046.2,0,4649.42,0,4773.64,0,3775.89,0,4608.87,0,5477.06,0,4983.53,0,2657.52,0,4579.11,0,4283.89,0,4274.66,0,51750.59
"Japan","Motor vehicles, assembled",247,15796.52,242,15572.79,533,21992.19,199,17543.69,308,13783.45,307,16857.59,325,18367.57,303,19507.89,173,9433.66,522,35267.13,124,10168.13,153,14997.55,3436,209288.2
"Australia",NA,0,498540.31,0,684322.85,0,948049.41,0,703978.94,0,626668.73,0,847522.57,0,718352.71,0,752113.52,0,624440.2,0,662221.81,0,730152.37,0,736808.51,0,8533171.97
"Australia","Animal fodder and materials",0,5340.3,0,3992.1,0,3890.74,0,8055.29,0,4942.59,0,3900.59,0,3703.37,0,3839.03,0,4865.55,0,3991.78,0,6977.67,0,5230.08,0,58729.14
"Australia","Coal",962236,170489.48,1867021,343820.93,2099933,419824.22,1451521,288176.17,1760943,239620.79,2697826,432822.09,1697777,235208.54,1588121,208085.24,1014217,159303.03,1459099,232567.6,1570201,293542.3,1720814,258254.54,19889709,3281714.98
"Australia","Iron, Steel",958,458.81,634,295.3,24927,15004.13,578,305.49,389,275.95,6184,3359.76,1550,817.92,91,44.98,629,309.27,1763,1043.81,6896,3451.98,2930,1923.43,47529,27290.87
"Australia","Articles of iron and steel",0,774.4,0,639.32,0,1444.73,0,271.09,0,565.65,0,152.22,0,366.08,0,351.15,0,156.19,0,238.73,0,375.21,0,199.58,0,5534.4
"Australia","Other petroleum products",0,893.26,0,839.51,0,561.46,0,1798.02,0,1544.61,0,1461.87,0,777.09,0,815.1,0,1323.04,0,914.83,0,1118.02,0,1081.35,0,13128.23
"Australia","Chemical products",0,1468.22,0,2018.26,0,4529.74,0,3499.73,0,1481.56,0,2159.19,0,2225.11,0,1082.79,0,1912.46,0,1551.34,0,1485.61,0,2069.15,0,25483.22
"Australia","Dairy products",0,5225.37,0,3458.24,0,4193.25,0,4782.81,0,5050.95,0,5727.99,0,6877.86,0,3803.17,0,4619.89,0,5779.88,0,7154.44,0,11962.84,0,68636.74
"Australia","Ores and other minerals",801296,83988.19,587472,78401.02,659782,82314.34,752380,93412,607467,70980.03,747884,64886.29,814738,86704.09,1215839,129025.07,676369,75373.97,671979,86408.73,828341,92041.91,773215,116232.14,9136762,1059767.82
"Australia","Waste iron and steel",178,96.17,24529,9574.2,27764,12175.11,59541,26655.65,4022,1693.3,1259,630.38,2554,1051.65,64887,26357.82,10748,4246.88,31479,12684.03,9265,3637.01,47744,18493.65,283970,117295.92
"Australia","Auxiliary materials for textile, garment, leather, footwear",0,1066.2,0,1241.39,0,853.89,0,2048.51,0,1736.52,0,1128,0,2074.97,0,1303.88,0,2024.58,0,1017.1,0,2147.43,0,1093.56,0,17736.08
"Australia","Other Machinery, instrument, accessory",0,1450.29,0,1294.27,0,2349.39,0,1922.72,0,2526.57,0,4095.39,0,1666.38,0,3004.65,0,2076.84,0,1529.52,0,3337.85,0,4104,0,29357.93
"Australia","Wheat",112875,41067.17,224189,80837.36,477224,168918.07,304021,106256.82,273192,107086.46,405093,124005.14,328674,108873.27,157840,49840.29,148042,47055.67,146726,47203.89,44891,14186.92,88231,29172.54,2710998,924503.64
"Australia","Other base metals",10668,40013.71,8960,26353.88,13295,49144.23,9951,28505.19,12873,43254.31,14237,42196.04,17294,57471.56,16640,44815.9,18131,45841.18,17854,50286.37,21168,70004.78,20830,64512.45,181901,562399.65
"Australia","Chemicals",0,85.59,0,55.33,0,94.4,0,0,0,110.55,0,67.39,0,246.08,0,114.46,0,83.41,0,210.81,0,25.3,0,18.91,0,1112.28
"Australia","Fresh and pocessed vegetables and fruit",0,9183.15,0,3834.26,0,11728.22,0,16727.07,0,22028.1,0,11345.86,0,10920.27,0,14524.76,0,12718.83,0,13080.04,0,10717.37,0,5553.25,0,142361.23
"Australia","Wood and wooden products",0,264.29,0,606.86,0,738.57,0,189.01,0,1039.8,0,1348.07,0,1242.73,0,626.72,0,648.94,0,985.15,0,1340.17,0,996.06,0,10026.42
"Australia","Pharmaceutical products",0,3446.44,0,4165.24,0,4481.48,0,1035.78,0,1288.58,0,2410.18,0,1724.86,0,2387.79,0,4340.11,0,2525.75,0,4835.88,0,6912.69,0,39554.83
"Australia","Vegetable oil and fat",0,1003.18,0,698.75,0,713.28,0,947.22,0,1284.74,0,677.32,0,1048.7,0,957.42,0,799.95,0,985.1,0,882.92,0,1606.51,0,11605.14
"Australia","Other preparations for foodstuff",0,1162.09,0,1428.88,0,1221.86,0,1418.96,0,1769.72,0,938.29,0,1491.26,0,781.57,0,2134.04,0,1450.72,0,1426.89,0,1205.47,0,16429.79
"Australia","Plastic materials",496,640.69,432,430.53,247,397.13,142,443.6,246,436.37,254,381.27,664,842.95,369,474.34,89,227.09,90,241.01,459,624.02,361,562.02,3849,5701.07
"Australia","Cotton",29275,75801.8,25993,61236.87,23464,55631.79,16493,37652.87,12247,26955.63,17678,37626.17,47215,100948.98,62190,132648.58,66261,139607.63,54667,113199.34,54146,113648.01,58089,121288.9,467718,1016246.63
"Australia","Precious stones, precious metals and their products",0,1248.84,0,1965.09,0,1126.48,0,1255.84,0,665.75,0,1363.54,0,1133.52,0,1310.77,0,1527.08,0,904.77,0,804.02,0,1544.11,0,14849.87
"China, PR",NA,0,7228425.52,0,6698360.28,0,9708745.09,0,8727996.49,0,8830493.91,0,8454311.03,0,9007972.86,0,10180327.2,0,10342331.13,0,10159490.62,0,10961559,0,10344604.36,0,110644617.55
"China, PR","Fibres, not spun",39441,86287.32,47802,90293.32,65801,130574.14,54518,108148.96,55072,118070.23,59546,106808.61,49295,99084.3,57286,116424.88,57916,117061.77,62763,117983.38,67523,121823.63,62452,117095.68,679415,1329656.28
"China, PR","Petroleum oil, refined",81571,78477.41,114241,102288.19,95080,80722.55,62111,48426.01,43494,31251.98,50070,36964.58,73960,58340.25,108419,102914.88,124978,125060.55,76380,73024.55,87851,78533.63,42462,32462.26,960617,848466.88
"China, PR","Textile fibrics",0,610244.36,0,375058.7,0,820902.78,0,792380.45,0,790578.88,0,677358.43,0,604789.96,0,695301.32,0,723517.23,0,720790.66,0,773303.28,0,740851.03,0,8325077.13
"China, PR","Insecticides and materials",0,22226.59,0,33208.99,0,45416.13,0,28376.46,0,35768.19,0,35724.84,0,29118.66,0,31756.02,0,40210.16,0,34677.34,0,38694.23,0,49986.39,0,425164.04
"China, PR","Animal fodder and materials",0,14693.94,0,11734.39,0,23836.79,0,25580.37,0,28037.14,0,27939.42,0,29864.76,0,23269.96,0,23427.97,0,20684.07,0,24341.95,0,28103.15,0,281513.95
"China, PR","Glass and glassware",0,80442.71,0,70027.76,0,88919.32,0,77660.17,0,82999.57,0,98651,0,97066.88,0,111821.62,0,94947.47,0,109700.41,0,101352.57,0,92964.32,0,1106553.83
"China, PR","Coal",16551,6157.96,8860,3900.21,25707,10048.54,45375,7932.28,11820,3985.13,35850,11250.88,24351,7233.07,52723,9458.2,23582,6909.9,36715,11261.64,49357,15305.48,10877,3487.15,341768,96930.5
"China, PR","Iron, Steel",211270,183164.84,409197,303642.7,826041,599346.08,615492,454896.11,433520,342423.82,572022,415058.77,632575,426859.29,832708,534224.07,974123,622984.51,858182,561773.75,1074126,685101.82,850034,521753.1,8289290,5651228.91
"China, PR","Articles of iron and steel",0,234575.05,0,176243.73,0,282635.54,0,250475.01,0,272539.77,0,273905.07,0,324355.31,0,322531.49,0,305498.72,0,326338.15,0,356698.02,0,319808.45,0,3445604.35
"China, PR","Other base metal products",0,113739.06,0,95571.93,0,138040.89,0,129560.9,0,139260.43,0,121908.56,0,129227.65,0,153784.76,0,153663.17,0,173096.63,0,190391.37,0,160729.35,0,1698974.74
"China, PR","Paper products",0,32334.44,0,30104.32,0,44260.39,0,39234.54,0,47745.85,0,39038.21,0,43170.56,0,58838.48,0,56899.31,0,47688.66,0,53924.23,0,45638.3,0,538877.33
"China, PR","Articles of plastics",0,284371.36,0,242034.39,0,344651.18,0,315699.29,0,351872.32,0,326409.03,0,340401.99,0,377527.44,0,367373.71,0,343497.79,0,385852.17,0,362522.48,0,4042213.19
"China, PR","Articles of rubber",0,26490.65,0,22472.75,0,34502.15,0,29544.96,0,33156.42,0,32829.08,0,33759.51,0,33495.07,0,34085.03,0,34444.29,0,37958.68,0,37301.57,0,390040.2
"China, PR","Other petroleum products",0,10498.59,0,9246.07,0,19076.1,0,22790.48,0,20203.36,0,18006.63,0,16385.69,0,13009.98,0,12981.47,0,12828.37,0,16868.88,0,11625.22,0,183520.88
"China, PR","Chemical products",0,240469.52,0,247679.14,0,318449.82,0,292405.93,0,306973.41,0,259740.93,0,263996.85,0,305326.61,0,301242.84,0,269658.11,0,303814.35,0,287046.01,0,3396803.55
"China, PR","Ores and other minerals",39207,5855.05,26331,4975.43,41693,7954.5,166715,32246.15,34100,5027.93,172784,29024.3,34384,6260.03,41561,6303.01,102993,18446.97,32732,7201.54,36096,6519.69,37598,5845.99,766194,135660.64
"China, PR","Other means of transort and equipments",0,5913.36,0,10951.05,0,14053.13,0,29306.51,0,11110.38,0,11904.25,0,18960.27,0,13234.7,0,11795.84,0,11386.62,0,15569.79,0,57332.74,0,211518.68
"China, PR","Fertilizers",70265,25812.9,87827,31605.87,143877,50045.65,177094,58464.6,153259,43508.21,221460,64374.7,193356,50357.44,170238,50537.98,208880,70953.18,207853,75192.06,197454,79265.65,203575,62341.76,2035138,662460.04
"China, PR","Auxiliary materials for cigarettes",0,741.56,0,897.9,0,480.29,0,281.06,0,2865.27,0,3257.14,0,4683.19,0,1544.99,0,5415.97,0,10594.4,0,4437.66,0,6263.75,0,41463.22
"China, PR","Auxiliary materials for textile, garment, leather, footwear",0,206320.83,0,187363.85,0,322486.14,0,260111.46,0,259641.34,0,237423.78,0,240640.3,0,278883.49,0,285126.17,0,259950.84,0,283265.18,0,271456.39,0,3092669.81
"China, PR","Auxiliary materials for medicaments",0,22124.29,0,22414.84,0,31025.98,0,25730.89,0,24037.11,0,29251.94,0,26070.44,0,21752.78,0,24594.33,0,20635.24,0,24569.28,0,23335.84,0,295543.02
"China, PR","Computers, electronical products and parts",0,1502419.26,0,1557098.59,0,1930088.34,0,1656997.29,0,1707244.29,0,1665167.51,0,1888992.25,0,2265323.67,0,2434380.17,0,2247043.22,0,2316988.48,0,2240889.67,0,23412632.79
"China, PR","Other Machinery, instrument, accessory",0,1410135.35,0,1245036.48,0,1882613.12,0,1813229.78,0,2000837.73,0,1826273.67,0,2008927.66,0,2096327.88,0,1920467.75,0,1886778.26,0,2177316.33,0,2242660.46,0,22510604.53
"China, PR","Cameras and their parts",0,87404.77,0,60050.02,0,84990.96,0,75058.17,0,74351.53,0,75432.97,0,86069.83,0,96824.92,0,90965.8,0,88913.45,0,105311.56,0,103728.84,0,1029102.88
"China, PR","Parts and accessories for motor",0,58031.42,0,56296.54,0,77666.38,0,84381.88,0,87382.65,0,75726.08,0,69534.28,0,78725.76,0,78930.13,0,93186.26,0,106290.83,0,105120.59,0,971272.85
"China, PR","Other base metals",35053,154035.01,40450,197409.87,46019,227448.91,66150,206034.23,37978,174401.26,35740,161951.04,43474,201879.05,45823,199596.24,41701,189345.27,40660,182576.16,49546,231437.95,40056,182469.59,522650,2308584.64
"China, PR","Liquefied Petroleum Gas",26948,19681.37,21260,18577.78,28244,22869.19,30541,20169.09,19465,12804.42,23811,13237.28,24833,12476.19,28019,16278.61,19718,13280.14,18558,13196.97,20749,14891.52,36411,25827.34,298557,203289.95
"China, PR","Chemicals",0,174633.7,0,205962.3,0,300066.66,0,227241.63,0,293162.59,0,242834.18,0,200441.69,0,255829.16,0,239207.53,0,256505.59,0,271902.68,0,265077.05,0,2932864.8
"China, PR","Fishery products",0,15069.33,0,16950.78,0,23492.61,0,17751.84,0,17000.66,0,16537.01,0,15426.62,0,20505.08,0,18300.31,0,15957.83,0,20042.77,0,26133.69,0,223168.57
"China, PR","Fresh and pocessed vegetables and fruit",0,63340.79,0,49747.29,0,57814.9,0,41059.78,0,47355.56,0,52514.45,0,71294.65,0,91038.72,0,86914.04,0,78502.94,0,82818.31,0,72314.2,0,794715.69
"China, PR","Domestic electrical appliances and parts",0,39560.9,0,38801.52,0,60755.46,0,60089.49,0,71335.19,0,64348.06,0,56423.36,0,60052.2,0,60388.97,0,64530.32,0,74676.12,0,84233.79,0,735195.41
"China, PR","Paper",42657,42677.86,49363,47525.59,59152,58309.97,63329,59888.66,56998,57405.96,53303,53439.55,56037,52123.36,57619,56881.52,57465,53164.16,66997,58182.14,83322,70650.23,70628,67298.25,716870,677547.28
"China, PR","Wood and wooden products",0,31949.46,0,35128.36,0,71949.79,0,61949,0,66167.67,0,62635.74,0,62308.54,0,74784.61,0,69673.57,0,69680.35,0,76562.32,0,73871.88,0,756661.34
"China, PR","Pharmaceutical products",0,2026.96,0,3792.88,0,4299.1,0,3209.08,0,2548.15,0,3118.71,0,3251.76,0,4578.52,0,3032.29,0,3398.95,0,5856.21,0,4513.21,0,43625.88
"China, PR","Vegetable oil and fat",0,1116.82,0,1345.51,0,1238.98,0,1214.96,0,1617.9,0,1760.46,0,1168.66,0,1506.33,0,1019.03,0,1126.94,0,1717.93,0,825.56,0,15659.14
"China, PR","Electrical wire and cable",0,92737.7,0,82446.55,0,126382.02,0,131680.42,0,125117.19,0,119040.61,0,130692.86,0,144697.68,0,141010.93,0,127924.02,0,153016.65,0,143921.58,0,1518668.26
"China, PR","Other preparations for foodstuff",0,7202.14,0,6354.08,0,11164.75,0,9187.84,0,11455.88,0,9937.21,0,12670.11,0,14026.69,0,10071.8,0,9758.56,0,9799.48,0,8457.7,0,120086.29
"China, PR","Plastic materials",68818,126085.33,81114,141077.87,136105,220796.66,100329,169811.76,106682,179652.66,115969,182932.67,113704,177629.43,123442,197393.8,117898,189947.22,120639,193453.06,135760,219858.81,134372,210831.55,1354832,2209470.87
"China, PR","Aromatic substance, cosmetic and cleaning preparations",0,5482.33,0,6651.94,0,10185.07,0,8572.82,0,7526.83,0,6293.58,0,10013.6,0,10906.83,0,10043.04,0,8741.02,0,11347.29,0,10158.73,0,105923.14
"China, PR","Rubber",7447,13399.34,8674,15879.22,13537,25880.68,11004,22242.75,12375,22910.78,11807,22328.05,11376,21788.62,14715,27794.08,12616,22962.78,12912,23716.42,14043,25500,13127,23647.87,143633,268050.64
"China, PR","Cotton",0,0,0,0,28,77.03,63,124.05,26,67.96,0,0,18,18.43,0,0,13,27.65,0,0,5,8.98,0,0,153,324.11
"China, PR","Sweets, cookies and cereal preparations",0,5707.08,0,7850.38,0,9391.09,0,7215.48,0,6376.11,0,7462.91,0,10017.67,0,11858.79,0,12656.13,0,12061.05,0,11634.4,0,10655.92,0,112887.05
"China, PR","Telephones and their parts",0,702427.71,0,436479.55,0,476829.27,0,517424.59,0,390326.58,0,439328.86,0,563576.94,0,670205.05,0,788489.24,0,939738.95,0,771358.37,0,598834.9,0,7295020.07
"China, PR","Precious stones, precious metals and their products",0,4259.57,0,2167.71,0,1750.15,0,2776.89,0,2464.16,0,2717.42,0,2517.73,0,2128.57,0,2741.34,0,2476.56,0,2911.91,0,3040.43,0,31952.49
"China, PR","Motor vehicles, assembled",328,11260.94,746,29689.12,1311,52196.56,1232,41926.11,936,37603.35,1296,52067.74,571,25688.13,565,22108.2,727,24559.04,783,21504.1,1348,41667.49,1159,33937.23,11002,394208.07
"India",NA,0,422629.05,0,564515.13,0,644311.58,0,557016.5,0,513939.35,0,450012.17,0,481907.87,0,444155.51,0,432361.82,0,443364.97,0,459015.55,0,451430.15,0,5864659.71
"India","Fibres, not spun",1210,3923.67,1712,5025.44,3833,10054.12,4054,11570.55,4110,11523.93,3624,10132.73,3895,11237.21,3157,8302.29,2952,7856.45,4017,11736.15,3966,10767.54,5111,15024.9,41641,117155.03
"India","Textile fibrics",0,4145.86,0,6119.81,0,6983.25,0,6012.14,0,8050.05,0,4685.58,0,3033.21,0,4509.34,0,4328.25,0,6408.28,0,4568.92,0,3950.88,0,62795.62
